team,player,minute,x,y
France,Hugo Lloris,38,9.7,25.4
France,Raphaël Varane,38,27.4,45.9
France,Jules Koundé,38,44.5,69.3
France,Raphaël Varane,38,45.6,63.1
France,Aurélien Djani Tchouaméni,38,50.3,43.6
France,Raphaël Varane,38,50.9,53.0
France,Jules Koundé,39,64.6,73.3
Argentina,Rodrigo Javier De Paul,39,49.3,31.2
Argentina,Lionel Andrés Messi Cuccittini,39,53.3,39.1
Argentina,Nicolás Hernán Otamendi,39,35.8,23.0
Argentina,Nicolás Alejandro Tagliafico,39,48.0,3.6
Argentina,Nicolás Hernán Otamendi,39,32.1,16.4
Argentina,Cristian Gabriel Romero,39,26.6,46.3
Argentina,Enzo Fernandez,39,37.1,32.0
Argentina,Nahuel Molina Lucero,39,45.2,72.7
France,Aurélien Djani Tchouaméni,39,51.8,26.5
Argentina,Rodrigo Javier De Paul,39,38.3,70.9
Argentina,Rodrigo Javier De Paul,39,51.0,74.6
Argentina,Rodrigo Javier De Paul,40,40.7,76.5
Argentina,Nicolás Hernán Otamendi,40,23.6,30.9
Argentina,Ángel Fabián Di María Hernández,40,48.4,3.1
Argentina,Nahuel Molina Lucero,41,39.8,60.3
Argentina,Nicolás Hernán Otamendi,41,32.4,28.2
Argentina,Nicolás Alejandro Tagliafico,41,49.7,5.7
Argentina,Nicolás Hernán Otamendi,42,29.6,16.6
Argentina,Cristian Gabriel Romero,42,19.5,44.4
Argentina,Enzo Fernandez,42,43.7,41.4
Argentina,Ángel Fabián Di María Hernández,42,102.3,6.6
France,Jules Koundé,42,10.7,63.9
France,Randal Kolo Muani,42,10.5,71.2
Argentina,Nahuel Molina Lucero,43,28.4,70.7
France,Marcus Thuram,43,86.5,5.5
France,Aurélien Djani Tchouaméni,43,73.4,17.7
France,Aurélien Djani Tchouaméni,43,75.1,13.6
France,Adrien Rabiot,43,82.0,5.1
France,Marcus Thuram,43,79.6,6.6
France,Aurélien Djani Tchouaméni,43,71.5,8.7
France,Theo Bernard François Hernández,43,68.9,3.6
France,Dayotchanculle Upamecano,43,45.0,7.7
France,Theo Bernard François Hernández,43,56.3,7.0
France,Dayotchanculle Upamecano,43,45.0,16.4
France,Raphaël Varane,43,40.5,51.7
France,Aurélien Djani Tchouaméni,44,56.3,47.4
France,Dayotchanculle Upamecano,44,45.6,32.3
France,Aurélien Djani Tchouaméni,44,55.9,27.5
France,Raphaël Varane,44,55.7,49.2
France,Dayotchanculle Upamecano,44,49.2,29.9
France,Jules Koundé,44,47.5,71.6
France,Randal Kolo Muani,44,86.7,77.2
Argentina,Rodrigo Javier De Paul,44,32.4,27.5
France,Aurélien Djani Tchouaméni,44,83.7,60.9
France,Aurélien Djani Tchouaméni,44,84.3,59.0
France,Randal Kolo Muani,44,84.7,46.2
Argentina,Lionel Andrés Messi Cuccittini,44,43.3,49.2
Argentina,Nahuel Molina Lucero,45,44.3,74.2
Argentina,Rodrigo Javier De Paul,45,52.0,72.9
Argentina,Cristian Gabriel Romero,45,32.1,70.1
Argentina,Nicolás Hernán Otamendi,45,27.7,28.0
Argentina,Nicolás Alejandro Tagliafico,45,43.5,3.6
France,Dayotchanculle Upamecano,45,26.8,34.8
France,Aurélien Djani Tchouaméni,45,46.7,26.9
France,Theo Bernard François Hernández,45,66.4,7.7
France,Dayotchanculle Upamecano,45,42.2,14.9
France,Adrien Rabiot,46,53.3,48.1
France,Jules Koundé,46,73.6,76.1
France,Aurélien Djani Tchouaméni,46,65.9,49.6
France,Theo Bernard François Hernández,46,78.3,7.9
France,Aurélien Djani Tchouaméni,46,69.1,17.5
France,Dayotchanculle Upamecano,46,56.9,24.8
France,Kylian Mbappé Lottin,46,87.1,6.2
France,Marcus Thuram,46,99.7,10.9
France,Marcus Thuram,46,99.9,7.7
Argentina,Nahuel Molina Lucero,47,67.0,65.4
Argentina,Lionel Andrés Messi Cuccittini,47,80.3,54.5
France,Adrien Rabiot,48,18.9,8.3
Argentina,Damián Emiliano Martínez,48,20.0,47.2
Argentina,Nicolás Hernán Otamendi,48,22.1,23.0
Argentina,Ángel Fabián Di María Hernández,48,52.7,2.9
France,Randal Kolo Muani,48,65.7,76.3
France,Raphaël Varane,48,47.1,56.4
France,Aurélien Djani Tchouaméni,48,50.7,56.0
France,Dayotchanculle Upamecano,48,44.3,29.7
France,Raphaël Varane,48,44.3,41.9
France,Aurélien Djani Tchouaméni,49,50.9,55.1
France,Dayotchanculle Upamecano,49,52.4,28.8
France,Marcus Thuram,49,78.1,5.5
France,Raphaël Varane,49,56.7,27.5
France,Jules Koundé,49,63.6,59.8
France,Antoine Griezmann,49,83.5,76.7
France,Raphaël Varane,49,65.1,63.9
Argentina,Enzo Fernandez,49,28.3,32.9
Argentina,Alexis Mac Allister,49,28.5,23.5
France,Aurélien Djani Tchouaméni,50,28.1,73.5
France,Dayotchanculle Upamecano,50,18.7,63.5
France,Antoine Griezmann,50,39.0,70.1
France,Jules Koundé,50,31.7,72.9
Argentina,Enzo Fernandez,50,79.0,11.1
Argentina,Lionel Andrés Messi Cuccittini,50,82.4,24.3
Argentina,Enzo Fernandez,51,74.7,18.3
Argentina,Cristian Gabriel Romero,51,53.5,42.5
France,Aurélien Djani Tchouaméni,51,40.7,72.9
France,Randal Kolo Muani,51,54.4,74.8
Argentina,Enzo Fernandez,45,47.5,37.6
Argentina,Rodrigo Javier De Paul,45,43.9,55.1
Argentina,Nicolás Hernán Otamendi,45,30.4,29.0
Argentina,Nicolás Alejandro Tagliafico,45,39.4,13.9
Argentina,Ángel Fabián Di María Hernández,45,63.4,3.4
Argentina,Nicolás Alejandro Tagliafico,45,39.8,5.9
Argentina,Nicolás Hernán Otamendi,45,25.9,17.1
Argentina,Damián Emiliano Martínez,45,8.0,32.3
Argentina,Lionel Andrés Messi Cuccittini,45,58.0,27.5
Argentina,Julián Álvarez,45,87.3,17.3
Argentina,Rodrigo Javier De Paul,45,98.4,57.4
Argentina,Julián Álvarez,45,105.3,61.1
Argentina,Enzo Fernandez,45,88.2,54.7
France,Jules Koundé,46,23.4,42.7
France,Jules Koundé,46,51.0,54.5
France,Raphaël Varane,46,29.6,55.5
France,Dayotchanculle Upamecano,46,36.2,33.3
France,Aurélien Djani Tchouaméni,46,54.8,38.4
France,Theo Bernard François Hernández,46,51.0,3.4
France,Theo Bernard François Hernández,47,52.0,6.4
France,Raphaël Varane,47,38.1,38.0
France,Jules Koundé,47,39.4,57.0
France,Raphaël Varane,47,39.6,50.2
France,Dayotchanculle Upamecano,47,43.3,21.1
Argentina,Damián Emiliano Martínez,47,2.0,59.8
France,Marcus Thuram,47,49.9,3.6
France,Raphaël Varane,48,18.0,26.0
Argentina,Nicolás Alejandro Tagliafico,48,76.2,28.6
France,Randal Kolo Muani,48,33.9,73.9
Argentina,Ángel Fabián Di María Hernández,48,83.2,13.4
France,Randal Kolo Muani,48,39.0,72.4
Argentina,Enzo Fernandez,48,74.9,11.3
France,Jules Koundé,48,43.9,71.8
Argentina,Cristian Gabriel Romero,48,63.4,32.3
Argentina,Lionel Andrés Messi Cuccittini,48,78.8,44.0
Argentina,Ángel Fabián Di María Hernández,48,99.7,22.4
France,Theo Bernard François Hernández,48,30.2,6.8
France,Theo Bernard François Hernández,48,31.7,5.9
France,Kylian Mbappé Lottin,49,56.3,3.4
France,Kylian Mbappé Lottin,49,56.7,3.1
France,Kylian Mbappé Lottin,49,79.4,11.9
France,Antoine Griezmann,49,69.8,17.9
Argentina,Damián Emiliano Martínez,49,3.3,52.1
Argentina,Nahuel Molina Lucero,49,20.8,74.6
France,Hugo Lloris,49,7.8,28.2
France,Adrien Rabiot,49,54.4,20.7
Argentina,Nahuel Molina Lucero,50,63.4,77.8
Argentina,Nicolás Hernán Otamendi,50,25.5,25.4
Argentina,Nicolás Alejandro Tagliafico,50,44.7,5.7
Argentina,Alexis Mac Allister,50,62.5,12.8
Argentina,Alexis Mac Allister,50,56.3,6.8
Argentina,Nicolás Hernán Otamendi,50,33.4,9.6
France,Kylian Mbappé Lottin,50,96.5,60.0
Argentina,Damián Emiliano Martínez,51,7.5,43.2
Argentina,Ángel Fabián Di María Hernández,51,36.0,75.7
Argentina,Lionel Andrés Messi Cuccittini,51,92.4,60.7
Argentina,Rodrigo Javier De Paul,51,111.9,70.1
Argentina,Nahuel Molina Lucero,51,112.3,78.0
Argentina,Julián Álvarez,53,113.0,66.9
France,Marcus Thuram,53,8.2,9.3
Argentina,Nicolás Hernán Otamendi,53,58.0,62.2
Argentina,Rodrigo Javier De Paul,53,72.3,75.7
Argentina,Damián Emiliano Martínez,53,34.3,30.3
Argentina,Enzo Fernandez,53,39.4,35.0
France,Aurélien Djani Tchouaméni,53,67.0,69.5
France,Dayotchanculle Upamecano,53,55.7,42.3
France,Adrien Rabiot,53,71.9,23.2
France,Dayotchanculle Upamecano,53,56.7,34.2
France,Kylian Mbappé Lottin,53,70.6,13.8
France,Aurélien Djani Tchouaméni,53,77.5,22.2
France,Theo Bernard François Hernández,54,94.0,2.3
France,Aurélien Djani Tchouaméni,54,90.1,9.8
Argentina,Rodrigo Javier De Paul,54,20.1,64.8
Argentina,Enzo Fernandez,54,31.3,77.8
Argentina,Rodrigo Javier De Paul,54,40.0,73.3
Argentina,Cristian Gabriel Romero,55,33.0,72.9
France,Randal Kolo Muani,56,57.8,57.0
France,Dayotchanculle Upamecano,56,52.9,37.8
France,Theo Bernard François Hernández,56,62.5,6.4
France,Adrien Rabiot,56,62.1,11.7
France,Dayotchanculle Upamecano,56,40.9,13.0
France,Dayotchanculle Upamecano,56,37.9,20.9
France,Jules Koundé,56,62.7,69.2
France,Randal Kolo Muani,56,100.8,66.0
France,Randal Kolo Muani,57,111.9,63.5
France,Adrien Rabiot,57,94.6,50.4
France,Raphaël Varane,57,80.7,68.2
France,Hugo Lloris,57,29.4,51.5
France,Dayotchanculle Upamecano,57,45.8,22.6
France,Theo Bernard François Hernández,57,63.4,3.4
France,Kylian Mbappé Lottin,57,56.7,9.1
Argentina,Enzo Fernandez,57,58.0,69.7
Argentina,Rodrigo Javier De Paul,57,63.8,74.6
Argentina,Nahuel Molina Lucero,58,63.1,76.1
Argentina,Ángel Fabián Di María Hernández,58,82.8,16.0
Argentina,Julián Álvarez,58,98.2,26.7
France,Raphaël Varane,58,44.3,37.2
France,Dayotchanculle Upamecano,58,49.7,23.0
France,Theo Bernard François Hernández,58,55.7,5.5
Argentina,Ángel Fabián Di María Hernández,59,76.6,8.9
Argentina,Lionel Andrés Messi Cuccittini,59,106.6,37.0
Argentina,Nahuel Molina Lucero,61,37.3,77.6
Argentina,Rodrigo Javier De Paul,61,46.5,75.5
France,Jules Koundé,61,32.1,60.7
France,Hugo Lloris,61,14.0,38.2
France,Dayotchanculle Upamecano,61,24.7,25.6
France,Theo Bernard François Hernández,61,44.3,4.0
France,Marcus Thuram,61,64.0,3.6
France,Adrien Rabiot,61,67.4,9.3
France,Marcus Thuram,61,73.4,5.7
France,Antoine Griezmann,61,85.6,35.0
France,Theo Bernard François Hernández,61,105.1,14.9
France,Aurélien Djani Tchouaméni,62,77.1,16.2
France,Raphaël Varane,62,68.5,49.3
France,Randal Kolo Muani,62,90.5,54.3
Argentina,Alexis Mac Allister,62,31.9,28.6
Argentina,Lionel Andrés Messi Cuccittini,62,57.8,45.5
France,Marcus Thuram,62,55.9,23.5
France,Antoine Griezmann,62,51.0,31.4
France,Kylian Mbappé Lottin,62,71.3,2.5
France,Antoine Griezmann,63,68.1,14.3
France,Adrien Rabiot,63,84.3,14.9
France,Kylian Mbappé Lottin,63,89.5,9.6
France,Aurélien Djani Tchouaméni,63,83.7,14.7
France,Jules Koundé,63,113.6,63.2
Argentina,Nicolás Alejandro Tagliafico,64,57.2,10.4
Argentina,Enzo Fernandez,64,57.2,20.7
Argentina,Nicolás Hernán Otamendi,64,40.0,17.7
Argentina,Cristian Gabriel Romero,64,34.5,29.9
Argentina,Nicolás Hernán Otamendi,64,35.5,14.7
Argentina,Nicolás Alejandro Tagliafico,64,46.2,4.0
Argentina,Lionel Andrés Messi Cuccittini,64,68.3,29.3
Argentina,Marcos Javier Acuña,64,87.1,5.3
Argentina,Alexis Mac Allister,64,82.0,17.7
Argentina,Alexis Mac Allister,64,90.7,16.9
Argentina,Marcos Javier Acuña,64,102.1,14.1
Argentina,Lionel Andrés Messi Cuccittini,64,93.1,10.9
Argentina,Alexis Mac Allister,64,100.1,24.3
France,Adrien Rabiot,65,62.5,42.5
France,Raphaël Varane,65,45.6,49.8
France,Theo Bernard François Hernández,65,57.4,6.4
France,Adrien Rabiot,65,54.4,13.6
France,Dayotchanculle Upamecano,65,48.8,25.6
France,Adrien Rabiot,65,89.5,11.3
France,Antoine Griezmann,66,102.9,2.7
France,Jules Koundé,66,105.5,76.1
Argentina,Marcos Javier Acuña,66,16.1,10.2
Argentina,Nicolás Alejandro Tagliafico,66,13.7,5.1
Argentina,Alexis Mac Allister,66,3.0,10.9
France,Aurélien Djani Tchouaméni,66,86.5,60.5
France,Raphaël Varane,66,62.9,62.4
France,Hugo Lloris,66,23.4,34.2
France,Raphaël Varane,66,33.0,55.3
France,Aurélien Djani Tchouaméni,66,47.1,63.9
France,Jules Koundé,66,64.0,76.1
France,Raphaël Varane,66,41.8,58.3
France,Antoine Griezmann,66,54.4,51.7
France,Dayotchanculle Upamecano,66,48.2,25.2
France,Antoine Griezmann,66,63.4,19.2
France,Antoine Griezmann,66,75.1,9.8
France,Theo Bernard François Hernández,66,94.2,3.4
France,Kylian Mbappé Lottin,68,64.7,17.5
France,Antoine Griezmann,68,63.6,23.0
Argentina,Enzo Fernandez,68,41.3,64.3
Argentina,Enzo Fernandez,68,50.9,56.6
Argentina,Lionel Andrés Messi Cuccittini,68,54.4,64.1
Argentina,Enzo Fernandez,68,48.8,53.9
Argentina,Nicolás Hernán Otamendi,68,39.2,30.8
Argentina,Nicolás Alejandro Tagliafico,68,50.7,15.4
France,Jules Koundé,68,53.3,75.0
France,Randal Kolo Muani,68,75.1,68.6
France,Jules Koundé,68,70.2,70.5
France,Marcus Thuram,68,77.3,57.5
France,Kylian Mbappé Lottin,68,77.1,16.8
France,Adrien Rabiot,69,62.5,13.6
France,Aurélien Djani Tchouaméni,69,66.4,21.3
France,Kylian Mbappé Lottin,69,92.7,15.8
France,Aurélien Djani Tchouaméni,69,94.0,10.8
Argentina,Rodrigo Javier De Paul,69,15.0,74.4
Argentina,Lionel Andrés Messi Cuccittini,69,29.3,72.0
France,Hugo Lloris,69,20.2,25.8
France,Raphaël Varane,69,39.4,50.2
France,Jules Koundé,69,57.4,69.5
France,Dayotchanculle Upamecano,69,44.6,33.5
France,Aurélien Djani Tchouaméni,69,59.7,10.4
France,Theo Bernard François Hernández,69,82.8,3.4
Argentina,Nahuel Molina Lucero,69,27.2,74.8
France,Aurélien Djani Tchouaméni,69,81.1,13.2
France,Adrien Rabiot,69,68.1,21.5
France,Theo Bernard François Hernández,70,81.3,3.4
France,Kylian Mbappé Lottin,70,98.2,3.4
France,Kylian Mbappé Lottin,70,104.2,19.8
France,Kingsley Coman,71,54.0,75.2
Argentina,Alexis Mac Allister,71,68.1,13.0
Argentina,Alexis Mac Allister,71,69.3,12.6
Argentina,Marcos Javier Acuña,71,100.1,7.4
Argentina,Alexis Mac Allister,71,112.6,14.7
Argentina,Lionel Andrés Messi Cuccittini,71,99.5,9.6
Argentina,Enzo Fernandez,71,98.2,31.8
France,Eduardo Camavinga,71,62.7,4.4
France,Eduardo Camavinga,71,58.0,5.7
France,Dayotchanculle Upamecano,71,35.1,11.5
France,Raphaël Varane,71,34.5,35.7
France,Jules Koundé,72,52.0,69.9
France,Aurélien Djani Tchouaméni,72,62.7,55.5
France,Adrien Rabiot,72,65.1,39.7
France,Raphaël Varane,72,48.0,51.5
France,Dayotchanculle Upamecano,72,56.5,22.6
France,Randal Kolo Muani,72,83.9,4.6
France,Aurélien Djani Tchouaméni,72,82.4,22.0
France,Dayotchanculle Upamecano,72,48.0,5.5
France,Raphaël Varane,72,48.0,47.0
France,Jules Koundé,72,79.0,74.2
France,Adrien Rabiot,72,78.3,71.4
France,Kingsley Coman,72,82.6,73.7
France,Raphaël Varane,72,61.9,61.8
France,Dayotchanculle Upamecano,73,64.2,34.2
Argentina,Cristian Gabriel Romero,73,22.7,59.0
France,Kylian Mbappé Lottin,74,59.1,7.6
Argentina,Cristian Gabriel Romero,74,29.6,76.3
Argentina,Enzo Fernandez,74,19.7,68.0
Argentina,Rodrigo Javier De Paul,74,33.0,75.9
Argentina,Julián Álvarez,74,90.9,64.8
Argentina,Nahuel Molina Lucero,74,95.9,75.9
France,Kingsley Coman,74,33.4,24.5
France,Kingsley Coman,74,48.2,23.2
France,Kingsley Coman,74,48.0,25.8
France,Raphaël Varane,74,42.6,50.2
Argentina,Nicolás Hernán Otamendi,75,49.2,20.5
France,Eduardo Camavinga,75,38.8,41.9
France,Marcus Thuram,75,54.6,18.5
France,Aurélien Djani Tchouaméni,75,55.9,32.9
Argentina,Lionel Andrés Messi Cuccittini,76,43.5,61.8
Argentina,Rodrigo Javier De Paul,76,73.0,73.7
Argentina,Nahuel Molina Lucero,76,75.8,68.0
Argentina,Lionel Andrés Messi Cuccittini,76,86.7,75.7
Argentina,Rodrigo Javier De Paul,76,95.9,77.8
Argentina,Alexis Mac Allister,76,87.3,55.4
Argentina,Enzo Fernandez,76,80.3,51.3
Argentina,Lionel Andrés Messi Cuccittini,76,87.3,69.7
Argentina,Rodrigo Javier De Paul,77,108.5,59.2
Argentina,Enzo Fernandez,77,47.1,22.8
Argentina,Alexis Mac Allister,77,52.0,26.5
Argentina,Enzo Fernandez,77,55.9,25.4
Argentina,Nahuel Molina Lucero,77,48.0,66.9
Argentina,Rodrigo Javier De Paul,77,66.1,74.0
Argentina,Enzo Fernandez,77,58.4,64.8
Argentina,Rodrigo Javier De Paul,77,58.4,76.1
Argentina,Lionel Andrés Messi Cuccittini,77,70.0,76.3
France,Eduardo Camavinga,77,49.7,4.4
Argentina,Enzo Fernandez,78,69.6,66.9
Argentina,Nahuel Molina Lucero,78,70.0,75.2
France,Kylian Mbappé Lottin,78,60.2,7.8
France,Randal Kolo Muani,78,90.3,18.1
Argentina,Cristian Gabriel Romero,79,22.7,56.4
Argentina,Nicolás Hernán Otamendi,79,20.6,30.3
France,Eduardo Camavinga,80,55.9,11.1
France,Marcus Thuram,80,66.8,2.3
France,Eduardo Camavinga,80,54.6,5.5
France,Dayotchanculle Upamecano,80,44.1,23.7
Argentina,Lionel Andrés Messi Cuccittini,80,46.5,47.2
France,Kingsley Coman,80,69.2,68.0
France,Adrien Rabiot,80,78.8,58.3
France,Marcus Thuram,80,94.8,36.3
Argentina,Enzo Fernandez,82,43.9,49.4
Argentina,Nicolás Alejandro Tagliafico,82,40.7,17.7
Argentina,Marcos Javier Acuña,82,55.4,5.1
Argentina,Julián Álvarez,83,112.3,8.3
Argentina,Nicolás Alejandro Tagliafico,83,98.2,5.3
Argentina,Julián Álvarez,83,99.3,11.3
Argentina,Rodrigo Javier De Paul,83,89.2,32.7
Argentina,Julián Álvarez,83,94.8,23.9
Argentina,Julián Álvarez,83,100.6,19.2
Argentina,Marcos Javier Acuña,83,114.1,11.7
Argentina,Enzo Fernandez,83,90.9,31.2
Argentina,Nahuel Molina Lucero,83,80.3,57.9
Argentina,Nicolás Hernán Otamendi,83,73.4,47.9
Argentina,Rodrigo Javier De Paul,83,79.0,58.6
France,Adrien Rabiot,83,35.6,19.0
France,Marcus Thuram,83,48.8,4.6
Argentina,Rodrigo Javier De Paul,83,47.1,72.0
Argentina,Enzo Fernandez,83,55.4,63.1
Argentina,Lionel Andrés Messi Cuccittini,83,75.3,63.9
France,Marcus Thuram,83,61.9,13.8
France,Kylian Mbappé Lottin,84,108.9,15.1
France,Raphaël Varane,84,39.6,55.3
France,Jules Koundé,84,45.4,71.8
France,Raphaël Varane,84,40.9,59.6
France,Hugo Lloris,85,12.3,39.7
France,Aurélien Djani Tchouaméni,85,63.8,19.2
France,Dayotchanculle Upamecano,85,48.4,18.1
France,Jules Koundé,85,51.2,56.0
France,Raphaël Varane,85,47.5,45.5
France,Dayotchanculle Upamecano,85,49.5,17.5
France,Jules Koundé,85,39.2,64.1
France,Jules Koundé,85,43.7,69.0
France,Jules Koundé,86,75.8,67.7
France,Kylian Mbappé Lottin,86,80.3,61.5
France,Adrien Rabiot,86,106.4,28.4
France,Marcus Thuram,86,106.6,27.3
France,Adrien Rabiot,89,87.3,5.1
France,Kingsley Coman,89,111.9,65.6
France,Jules Koundé,89,69.8,61.8
France,Raphaël Varane,90,54.6,42.1
France,Dayotchanculle Upamecano,90,56.7,14.9
France,Jules Koundé,90,54.0,56.8
France,Kingsley Coman,90,75.8,73.1
Argentina,Julián Álvarez,90,62.9,26.9
France,Marcus Thuram,91,82.6,25.2
Argentina,Rodrigo Javier De Paul,92,20.1,29.9
Argentina,Marcos Javier Acuña,92,18.4,13.9
Argentina,Nahuel Molina Lucero,92,25.9,58.8
Argentina,Rodrigo Javier De Paul,92,62.5,75.7
France,Kylian Mbappé Lottin,92,76.4,7.0
France,Aurélien Djani Tchouaméni,93,92.0,32.2
France,Eduardo Camavinga,93,89.3,19.4
France,Kingsley Coman,93,98.7,2.9
France,Kingsley Coman,93,115.1,8.9
France,Kingsley Coman,93,114.9,15.3
Argentina,Julián Álvarez,94,49.7,62.2
Argentina,Nahuel Molina Lucero,94,53.5,69.3
Argentina,Lionel Andrés Messi Cuccittini,94,65.7,77.8
Argentina,Lionel Andrés Messi Cuccittini,94,96.3,64.3
Argentina,Cristian Gabriel Romero,94,86.0,61.3
France,Kylian Mbappé Lottin,95,44.8,2.7
France,Randal Kolo Muani,95,95.5,21.5
France,Kylian Mbappé Lottin,95,108.7,17.0
France,Kylian Mbappé Lottin,95,113.9,21.5
Argentina,Nahuel Molina Lucero,95,18.7,69.5
Argentina,Rodrigo Javier De Paul,95,43.9,76.1
Argentina,Enzo Fernandez,95,39.4,60.3
Argentina,Lionel Andrés Messi Cuccittini,95,52.7,66.3
Argentina,Marcos Javier Acuña,95,102.9,13.6
France,Adrien Rabiot,95,11.8,49.8
France,Raphaël Varane,96,45.2,61.1
France,Aurélien Djani Tchouaméni,96,46.9,49.6
France,Hugo Lloris,96,24.2,34.6
Argentina,Alexis Mac Allister,96,47.5,37.0
Argentina,Marcos Javier Acuña,96,69.3,12.8
Argentina,Julián Álvarez,96,95.4,9.2
Argentina,Rodrigo Javier De Paul,96,89.5,31.0
Argentina,Lionel Andrés Messi Cuccittini,96,92.0,54.7
France,Kingsley Coman,97,21.9,49.1
France,Aurélien Djani Tchouaméni,97,64.2,28.0
France,Jules Koundé,98,65.9,58.1
France,Kingsley Coman,98,84.3,74.4
France,Kingsley Coman,98,90.8,75.2
Argentina,Enzo Fernandez,98,20.6,31.2
Argentina,Lionel Andrés Messi Cuccittini,98,34.5,30.3
Argentina,Julián Álvarez,98,79.4,11.3
Argentina,Lionel Andrés Messi Cuccittini,98,99.5,33.5
France,Aurélien Djani Tchouaméni,90,51.6,43.2
France,Adrien Rabiot,90,49.7,30.3
France,Eduardo Camavinga,90,52.2,8.5
France,Dayotchanculle Upamecano,90,39.2,20.1
France,Jules Koundé,90,39.2,59.0
Argentina,Nicolás Hernán Otamendi,90,30.4,14.1
Argentina,Enzo Fernandez,90,33.9,23.5
Argentina,Alexis Mac Allister,90,44.6,19.2
Argentina,Marcos Javier Acuña,91,85.2,2.5
Argentina,Nicolás Hernán Otamendi,91,55.0,14.9
Argentina,Cristian Gabriel Romero,91,44.3,47.0
Argentina,Gonzalo Ariel Montiel,91,74.7,74.6
Argentina,Enzo Fernandez,91,72.8,58.3
Argentina,Gonzalo Ariel Montiel,91,68.5,66.0
Argentina,Lionel Andrés Messi Cuccittini,91,77.5,74.4
Argentina,Rodrigo Javier De Paul,91,90.3,74.8
Argentina,Enzo Fernandez,91,78.8,59.8
Argentina,Marcos Javier Acuña,92,94.6,4.6
Argentina,Alexis Mac Allister,92,43.9,17.9
Argentina,Alexis Mac Allister,92,51.2,20.7
Argentina,Rodrigo Javier De Paul,92,55.9,41.0
Argentina,Lionel Andrés Messi Cuccittini,92,84.3,54.7
France,Eduardo Camavinga,92,21.0,19.6
France,Raphaël Varane,93,27.0,49.2
France,Adrien Rabiot,93,38.8,30.8
France,Raphaël Varane,93,34.7,48.7
France,Jules Koundé,93,52.0,74.8
France,Aurélien Djani Tchouaméni,93,45.2,65.0
France,Jules Koundé,93,48.2,76.7
Argentina,Cristian Gabriel Romero,93,37.9,48.5
France,Dayotchanculle Upamecano,93,53.1,25.4
France,Aurélien Djani Tchouaméni,93,59.7,17.7
France,Eduardo Camavinga,93,63.4,8.1
France,Dayotchanculle Upamecano,93,48.8,17.7
France,Adrien Rabiot,93,54.4,25.6
France,Randal Kolo Muani,94,86.2,53.4
Argentina,Cristian Gabriel Romero,94,24.0,32.4
Argentina,Rodrigo Javier De Paul,94,37.5,50.0
France,Randal Kolo Muani,94,80.0,23.1
Argentina,Enzo Fernandez,94,38.3,51.3
Argentina,Julián Álvarez,94,52.3,36.5
Argentina,Marcos Javier Acuña,94,47.1,15.3
Argentina,Nicolás Hernán Otamendi,94,33.4,24.5
Argentina,Damián Emiliano Martínez,94,13.3,34.6
France,Youssouf Fofana,95,55.4,21.3
France,Eduardo Camavinga,95,54.8,11.7
France,Marcus Thuram,95,76.4,6.2
France,Eduardo Camavinga,95,70.2,12.6
France,Youssouf Fofana,95,74.7,14.7
France,Aurélien Djani Tchouaméni,95,68.9,31.0
France,Jules Koundé,95,61.2,68.0
France,Raphaël Varane,95,56.9,51.5
France,Youssouf Fofana,95,63.8,46.6
France,Dayotchanculle Upamecano,95,55.2,33.1
France,Eduardo Camavinga,95,60.4,10.6
France,Dayotchanculle Upamecano,95,54.6,18.6
Argentina,Rodrigo Javier De Paul,96,48.6,57.0
